file_name,x1,y1,x2,y2,IoU,center_distance,inference_time
image_customer/2/2.jpg,309.3379821777344,68.77755737304688,507.6434326171875,334.0340270996094,0.8432999849319458,18.579999923706055,0.7068
image_customer/2/2_2.jpg,196.88043212890625,35.10847473144531,350.1002502441406,257.2643737792969,0.7594000101089478,22.729999542236328,0.6765
image_customer/2/2_3.jpg,504.65765380859375,150.6079559326172,806.3209838867188,544.453125,0.9047999978065491,17.280000686645508,0.6194
image_customer/2/2_4.jpg,273.09613037109375,25.2896728515625,452.10113525390625,264.467529296875,0.9082000255584717,9.920000076293945,0.6137
image_customer/1/1.jpg,87.05107879638672,84.85184478759766,219.52734375,244.3869171142578,0.8974999785423279,2.890000104904175,0.6003
image_customer/1/1_2.jpg,178.01332092285156,114.79251098632812,445.8691101074219,426.94415283203125,0.8277000188827515,20.989999771118164,0.5344
image_customer/1/1_3.jpg,249.9718475341797,118.47124481201172,437.1727294921875,353.0188293457031,0.8292999863624573,15.59000015258789,0.3825
image_customer/1/1_4.jpg,359.2808837890625,276.5304870605469,633.056396484375,626.4387817382812,0.769599974155426,37.02000045776367,0.3728
image_customer/3/3.jpg,198.1892852783203,55.91514205932617,300.4721374511719,202.1007843017578,0.882099986076355,5.579999923706055,0.3725
image_customer/3/3_2.jpg,148.41323852539062,78.1771240234375,296.2110595703125,291.54229736328125,0.8858000040054321,7.449999809265137,0.3862
image_customer/3/3_3.jpg,54.85943603515625,22.702672958374023,150.382080078125,143.64002990722656,0.7982000112533569,10.489999771118164,0.373
image_customer/3/3_4.jpg,78.6544418334961,271.1850280761719,394.8731994628906,692.1703491210938,0.8784999847412109,17.700000762939453,0.3779
image_customer/4/4.jpg,352.1788330078125,123.3294906616211,595.9207763671875,466.0959167480469,0.9526000022888184,5.880000114440918,0.3732
image_customer/4/4_2.jpg,283.29791259765625,133.51210021972656,542.1524047851562,493.82763671875,0.9502999782562256,7.139999866485596,0.3817
image_customer/4/4_3.jpg,352.33740234375,96.88052368164062,545.5189208984375,384.3398742675781,0.9225999712944031,6.630000114440918,0.4072
